Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: perspective_taking,Store: emotion_contagion,Store: online_simulation,Store: peripheral_responsivity,Store: proximal_responsivity,Store: CE,Store: AE
52,1681733749488,17/04/2023 12:15:49,1681740949488,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**Friends talk to me about their problems as they say that I am very understanding.**,response,value,Strongly Agree,,,Q23_AE_Proximal_Responsivity,3,object-51,30,12,27,9,13,57,34
53,1681733749489,17/04/2023 12:15:49,1681740949489,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**Friends talk to me about their problems as they say that I am very understanding.**,response,quantised,4,,,Q23_AE_Proximal_Responsivity,3,object-51,30,12,27,9,13,57,34
54,1681733749491,17/04/2023 12:15:49,1681740949491,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,value,Agree,,,Q28_CE_Online_Simulation,8,object-62,30,12,27,9,13,57,34
55,1681733749492,17/04/2023 12:15:49,1681740949492,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,quantised,3,,,Q28_CE_Online_Simulation,8,object-62,30,12,27,9,13,57,34
56,1681733749494,17/04/2023 12:15:49,1681740949494,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I usually stay emotionally detached when watching a film.**,response,value,Agree,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,30,12,27,9,13,57,34
57,1681733749495,17/04/2023 12:15:49,1681740949495,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I usually stay emotionally detached when watching a film.**,response,quantised,3,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,30,12,27,9,13,57,34
58,1681733749497,17/04/2023 12:15:49,1681740949497,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I can tell if someone is masking their true emotion.**,response,value,Agree,,,Q26_CE_Perpective_Taking,6,object-57,30,12,27,9,13,57,34
59,1681733749498,17/04/2023 12:15:49,1681740949498,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I can tell if someone is masking their true emotion.**,response,quantised,3,,,Q26_CE_Perpective_Taking,6,object-57,30,12,27,9,13,57,34
60,1681733749499,17/04/2023 12:15:49,1681740949499,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I can easily tell if someone else is interested or bored with what I am saying.**,response,value,Agree,,,Q22_CE_Perpective_Taking,2,object-49,30,12,27,9,13,57,34
61,1681733749501,17/04/2023 12:15:49,1681740949501,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I can easily tell if someone else is interested or bored with what I am saying.**,response,quantised,3,,,Q22_CE_Perpective_Taking,2,object-49,30,12,27,9,13,57,34
62,1681733749503,17/04/2023 12:15:49,1681740949503,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I am good at predicting what someone will do.**,response,value,Disagree,,,Q27_CE_Perpective_Taking,7,object-59,30,12,27,9,13,57,34
63,1681733749504,17/04/2023 12:15:49,1681740949504,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**I am good at predicting what someone will do.**,response,quantised,2,,,Q27_CE_Perpective_Taking,7,object-59,30,12,27,9,13,57,34
64,1681733749506,17/04/2023 12:15:49,1681740949506,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,value,Agree,,,Q21_CE_Perpective_Taking,1,object-47,30,12,27,9,13,57,34
65,1681733749507,17/04/2023 12:15:49,1681740949507,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,Page 4,slymoa,4,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,quantised,3,,,Q21_CE_Perpective_Taking,1,object-47,30,12,27,9,13,57,34
66,1681733749512,17/04/2023 12:15:49,1681740949512,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,perspective_taking,response,score,30,,,,,,,,,,,,
67,1681733749513,17/04/2023 12:15:49,1681740949513,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,emotion_contagion,response,score,12,,,,,,,,,,,,
68,1681733749515,17/04/2023 12:15:49,1681740949515,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,online_simulation,response,score,27,,,,,,,,,,,,
69,1681733749516,17/04/2023 12:15:49,1681740949516,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,peripheral_responsivity,response,score,9,,,,,,,,,,,,
70,1681733749518,17/04/2023 12:15:49,1681740949518,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,proximal_responsivity,response,score,13,,,,,,,,,,,,
71,1681733749519,17/04/2023 12:15:49,1681740949519,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,CE,response,score,57,,,,,,,,,,,,
72,1681733749521,17/04/2023 12:15:49,1681740949521,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,AE,response,score,34,,,,,,,,,,,,
73,1681733749523,17/04/2023 12:15:49,1681740949523,2,17/04/2023 16:15:49,121969,5,questionnaire-tx5o,,28916266,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,QCAE,6,BA,AB,,,,,,,END,,,,,,,,,,,,
1,1681748812925,17/04/2023 16:26:52,1681759612925,3,17/04/2023 22:26:52,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,,,,BEGIN,,,,,,,,,,,,
2,1681748957255,17/04/2023 16:29:17,1681759757255,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I find it easy to put myself in somebody else’s shoes.**,response,value,Agree,,,Q18_CE_Online_Simulation,9,object-43,15,8,3,6,7,18,21
3,1681748957256,17/04/2023 16:29:17,1681759757256,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I find it easy to put myself in somebody else’s shoes.**,response,quantised,3,,,Q18_CE_Online_Simulation,9,object-43,15,8,3,6,7,18,21
4,1681748957257,17/04/2023 16:29:17,1681759757257,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am good at predicting how someone will feel.**,response,value,Strongly Agree,,,Q19_CE_Perpective_Taking,10,object-45,15,8,3,6,7,18,21
5,1681748957261,17/04/2023 16:29:17,1681759757261,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am good at predicting how someone will feel.**,response,quantised,4,,,Q19_CE_Perpective_Taking,10,object-45,15,8,3,6,7,18,21
6,1681748957262,17/04/2023 16:29:17,1681759757262,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,value,Agree,,,Q11_AE_Peripheral_Responsivity,2,object-29,15,8,3,6,7,18,21
7,1681748957263,17/04/2023 16:29:17,1681759757263,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,quantised,3,,,Q11_AE_Peripheral_Responsivity,2,object-29,15,8,3,6,7,18,21
8,1681748957264,17/04/2023 16:29:17,1681759757264,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It is hard for me to see why some things upset people so much.**,response,value,Disagree,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,15,8,3,6,7,18,21
9,1681748957266,17/04/2023 16:29:17,1681759757266,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It is hard for me to see why some things upset people so much.**,response,quantised,2,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,15,8,3,6,7,18,21
10,1681748957267,17/04/2023 16:29:17,1681759757267,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,value,Strongly Agree,,,Q13_AE_Emotion_Contagion,4,object-33,15,8,3,6,7,18,21
11,1681748957269,17/04/2023 16:29:17,1681759757269,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,quantised,4,,,Q13_AE_Emotion_Contagion,4,object-33,15,8,3,6,7,18,21
12,1681748957270,17/04/2023 16:29:17,1681759757270,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,value,Strongly Agree,,,Q20_CE_Perpective_Taking,11,object-70,15,8,3,6,7,18,21
13,1681748957272,17/04/2023 16:29:17,1681759757272,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,quantised,4,,,Q20_CE_Perpective_Taking,11,object-70,15,8,3,6,7,18,21
14,1681748957274,17/04/2023 16:29:17,1681759757274,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can pick up quickly if someone says one thing but means another.**,response,value,Strongly Agree,,,Q16_CE_Perpective_Taking,7,object-39,15,8,3,6,7,18,21
15,1681748957275,17/04/2023 16:29:17,1681759757275,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can pick up quickly if someone says one thing but means another.**,response,quantised,4,,,Q16_CE_Perpective_Taking,7,object-39,15,8,3,6,7,18,21
16,1681748957276,17/04/2023 16:29:17,1681759757276,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I get very upset when I see someone cry.**,response,value,Agree,,,Q12_AE_Proximal_Responsivity,3,object-31,15,8,3,6,7,18,21
17,1681748957279,17/04/2023 16:29:17,1681759757279,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I get very upset when I see someone cry.**,response,quantised,3,,,Q12_AE_Proximal_Responsivity,3,object-31,15,8,3,6,7,18,21
18,1681748957281,17/04/2023 16:29:17,1681759757281,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can easily tell if someone else wants to enter a conversation.**,response,value,Agree,,,Q15_CE_Perpective_Taking,6,object-37,15,8,3,6,7,18,21
19,1681748957282,17/04/2023 16:29:17,1681759757282,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**I can easily tell if someone else wants to enter a conversation.**,response,quantised,3,,,Q15_CE_Perpective_Taking,6,object-37,15,8,3,6,7,18,21
20,1681748957283,17/04/2023 16:29:17,1681759757283,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It affects me very much when one of my friends seems upset.**,response,value,Strongly Agree,,,Q10_AE_Proximal_Responsivity,1,object-27,15,8,3,6,7,18,21
21,1681748957286,17/04/2023 16:29:17,1681759757286,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It affects me very much when one of my friends seems upset.**,response,quantised,4,,,Q10_AE_Proximal_Responsivity,1,object-27,15,8,3,6,7,18,21
22,1681748957287,17/04/2023 16:29:17,1681759757287,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It worries me when others are worrying and panicky.**,response,value,Strongly Agree,,,Q14_AE_Emotion_Contagion,5,object-35,15,8,3,6,7,18,21
23,1681748957289,17/04/2023 16:29:17,1681759757289,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 3,4ai8ku,2,**It worries me when others are worrying and panicky.**,response,quantised,4,,,Q14_AE_Emotion_Contagion,5,object-35,15,8,3,6,7,18,21
24,1681748957291,17/04/2023 16:29:17,1681759757291,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,value,Agree,,,Q28_CE_Online_Simulation,8,object-62,34,8,12,9,11,46,28
25,1681748957292,17/04/2023 16:29:17,1681759757292,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,quantised,3,,,Q28_CE_Online_Simulation,8,object-62,34,8,12,9,11,46,28
26,1681748957294,17/04/2023 16:29:17,1681759757294,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I always try to consider the other fellow’s feelings before I do something.**,response,value,Disagree,,,Q30_CE_Online_Simulation,10,object-66,34,8,12,9,11,46,28
27,1681748957295,17/04/2023 16:29:17,1681759757295,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I always try to consider the other fellow’s feelings before I do something.**,response,quantised,2,,,Q30_CE_Online_Simulation,10,object-66,34,8,12,9,11,46,28
28,1681748957298,17/04/2023 16:29:17,1681759757298,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I am good at predicting what someone will do.**,response,value,Agree,,,Q27_CE_Perpective_Taking,7,object-59,34,8,12,9,11,46,28
29,1681748957299,17/04/2023 16:29:17,1681759757299,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I am good at predicting what someone will do.**,response,quantised,3,,,Q27_CE_Perpective_Taking,7,object-59,34,8,12,9,11,46,28
30,1681748957301,17/04/2023 16:29:17,1681759757301,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily work out what another person might want to talk about.**,response,value,Strongly Agree,,,Q25_CE_Perpective_Taking,5,object-55,34,8,12,9,11,46,28
31,1681748957305,17/04/2023 16:29:17,1681759757305,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily work out what another person might want to talk about.**,response,quantised,4,,,Q25_CE_Perpective_Taking,5,object-55,34,8,12,9,11,46,28
32,1681748957307,17/04/2023 16:29:17,1681759757307,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can sense if I am intruding, even if the other person does not tell me.**",response,value,Agree,,,Q24_CE_Perpective_Taking,4,object-53,34,8,12,9,11,46,28
33,1681748957308,17/04/2023 16:29:17,1681759757308,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can sense if I am intruding, even if the other person does not tell me.**",response,quantised,3,,,Q24_CE_Perpective_Taking,4,object-53,34,8,12,9,11,46,28
34,1681748957309,17/04/2023 16:29:17,1681759757309,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,value,Disagree,,,Q21_CE_Perpective_Taking,1,object-47,34,8,12,9,11,46,28
35,1681748957313,17/04/2023 16:29:17,1681759757313,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,quantised,2,,,Q21_CE_Perpective_Taking,1,object-47,34,8,12,9,11,46,28
36,1681748957316,17/04/2023 16:29:17,1681759757316,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can tell if someone is masking their true emotion.**,response,value,Agree,,,Q26_CE_Perpective_Taking,6,object-57,34,8,12,9,11,46,28
37,1681748957318,17/04/2023 16:29:17,1681759757318,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can tell if someone is masking their true emotion.**,response,quantised,3,,,Q26_CE_Perpective_Taking,6,object-57,34,8,12,9,11,46,28
38,1681748957320,17/04/2023 16:29:17,1681759757320,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**Before I do something I try to consider how my friends will react to it.**,response,value,Strongly Agree,,,Q31_CE_Online_Simulation,11,object-68,34,8,12,9,11,46,28
39,1681748957322,17/04/2023 16:29:17,1681759757322,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**Before I do something I try to consider how my friends will react to it.**,response,quantised,4,,,Q31_CE_Online_Simulation,11,object-68,34,8,12,9,11,46,28
40,1681748957325,17/04/2023 16:29:17,1681759757325,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**Friends talk to me about their problems as they say that I am very understanding.**,response,value,Strongly Agree,,,Q23_AE_Proximal_Responsivity,3,object-51,34,8,12,9,11,46,28
41,1681748957327,17/04/2023 16:29:17,1681759757327,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**Friends talk to me about their problems as they say that I am very understanding.**,response,quantised,4,,,Q23_AE_Proximal_Responsivity,3,object-51,34,8,12,9,11,46,28
42,1681748957330,17/04/2023 16:29:17,1681759757330,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I usually stay emotionally detached when watching a film.**,response,value,Disagree,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,34,8,12,9,11,46,28
